"VCServer","Datacenter","Cluster","TimeStamp","MetricId","Value","Unit"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 8:00:00 PM","cpu.usage.average","10.88","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 7:30:00 PM","cpu.usage.average","10.76","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 7:00:00 PM","cpu.usage.average","10.91","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 6:30:00 PM","cpu.usage.average","10.87","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 6:00:00 PM","cpu.usage.average","11.81","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 5:30:00 PM","cpu.usage.average","16.06","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 5:00:00 PM","cpu.usage.average","14.37","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 4:30:00 PM","cpu.usage.average","10.76","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 4:00:00 PM","cpu.usage.average","10.86","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 3:30:00 PM","cpu.usage.average","12.72","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 3:00:00 PM","cpu.usage.average","11.29","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 2:30:00 PM","cpu.usage.average","10.71","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 2:00:00 PM","cpu.usage.average","11.12","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 1:30:00 PM","cpu.usage.average","12.53","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 1:00:00 PM","cpu.usage.average","12.41","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 12:30:00 PM","cpu.usage.average","11.41","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 12:00:00 PM","cpu.usage.average","11.29","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 11:30:00 AM","cpu.usage.average","11.57","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 11:00:00 AM","cpu.usage.average","11.59","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 10:30:00 AM","cpu.usage.average","11.43","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 10:00:00 AM","cpu.usage.average","11.51","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 9:30:00 AM","cpu.usage.average","11.22","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 9:00:00 AM","cpu.usage.average","11.63","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 8:30:00 AM","cpu.usage.average","11.59","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 8:00:00 AM","cpu.usage.average","11.53","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 7:30:00 AM","cpu.usage.average","11.66","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 7:00:00 AM","cpu.usage.average","11.44","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 6:30:00 AM","cpu.usage.average","10.6","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 6:00:00 AM","cpu.usage.average","11.21","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 5:30:00 AM","cpu.usage.average","11.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 5:00:00 AM","cpu.usage.average","10.78","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 4:30:00 AM","cpu.usage.average","12.08","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 4:00:00 AM","cpu.usage.average","13.89","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 3:30:00 AM","cpu.usage.average","12.82","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 3:00:00 AM","cpu.usage.average","12.15","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 2:30:00 AM","cpu.usage.average","13.79","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 2:00:00 AM","cpu.usage.average","20.89","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 1:30:00 AM","cpu.usage.average","19.4","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 1:00:00 AM","cpu.usage.average","16.64","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 12:30:00 AM","cpu.usage.average","24.48","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/17/2013 12:00:00 AM","cpu.usage.average","20.47","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 11:30:00 PM","cpu.usage.average","15.12","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 11:00:00 PM","cpu.usage.average","16.53","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 10:30:00 PM","cpu.usage.average","16.47","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 10:00:00 PM","cpu.usage.average","12.48","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 9:30:00 PM","cpu.usage.average","11.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 9:00:00 PM","cpu.usage.average","11.24","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 8:30:00 PM","cpu.usage.average","11.38","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 8:00:00 PM","cpu.usage.average","11.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 7:30:00 PM","cpu.usage.average","11.25","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 7:00:00 PM","cpu.usage.average","11.5","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 6:30:00 PM","cpu.usage.average","11.43","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 6:00:00 PM","cpu.usage.average","13.12","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 5:30:00 PM","cpu.usage.average","15.17","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 5:00:00 PM","cpu.usage.average","14.57","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 4:30:00 PM","cpu.usage.average","11.44","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 4:00:00 PM","cpu.usage.average","12.5","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 3:30:00 PM","cpu.usage.average","12.8","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 3:00:00 PM","cpu.usage.average","11.42","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 2:30:00 PM","cpu.usage.average","10.96","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 2:00:00 PM","cpu.usage.average","11.13","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 1:30:00 PM","cpu.usage.average","11.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 1:00:00 PM","cpu.usage.average","12.26","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 12:30:00 PM","cpu.usage.average","13.15","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 12:00:00 PM","cpu.usage.average","11.51","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 11:30:00 AM","cpu.usage.average","11.13","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 11:00:00 AM","cpu.usage.average","10.97","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 10:30:00 AM","cpu.usage.average","10.9","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 10:00:00 AM","cpu.usage.average","11","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 9:30:00 AM","cpu.usage.average","11.16","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 9:00:00 AM","cpu.usage.average","11.25","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 8:30:00 AM","cpu.usage.average","11.16","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 8:00:00 AM","cpu.usage.average","11.38","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 7:30:00 AM","cpu.usage.average","11.27","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 7:00:00 AM","cpu.usage.average","11.32","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 6:30:00 AM","cpu.usage.average","11.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 6:00:00 AM","cpu.usage.average","11.32","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 5:30:00 AM","cpu.usage.average","11.32","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 5:00:00 AM","cpu.usage.average","11.3","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 4:30:00 AM","cpu.usage.average","11.2","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 4:00:00 AM","cpu.usage.average","11.45","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 3:30:00 AM","cpu.usage.average","11.53","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 3:00:00 AM","cpu.usage.average","11.58","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 2:30:00 AM","cpu.usage.average","12.25","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 2:00:00 AM","cpu.usage.average","12.11","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 1:30:00 AM","cpu.usage.average","11.3","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 1:00:00 AM","cpu.usage.average","10.87","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 12:30:00 AM","cpu.usage.average","11.23","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/16/2013 12:00:00 AM","cpu.usage.average","11.67","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 11:30:00 PM","cpu.usage.average","10.8","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 11:00:00 PM","cpu.usage.average","10.92","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 10:30:00 PM","cpu.usage.average","10.83","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 10:00:00 PM","cpu.usage.average","11.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 9:30:00 PM","cpu.usage.average","11.21","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 9:00:00 PM","cpu.usage.average","11.04","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 8:30:00 PM","cpu.usage.average","11.17","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 8:00:00 PM","cpu.usage.average","11.32","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 7:30:00 PM","cpu.usage.average","11.4","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 7:00:00 PM","cpu.usage.average","11.55","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 6:30:00 PM","cpu.usage.average","11.77","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 6:00:00 PM","cpu.usage.average","12.44","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 5:30:00 PM","cpu.usage.average","17.19","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 5:00:00 PM","cpu.usage.average","15.06","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 4:30:00 PM","cpu.usage.average","13.19","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 4:00:00 PM","cpu.usage.average","13.8","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 3:30:00 PM","cpu.usage.average","13.45","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 3:00:00 PM","cpu.usage.average","12.07","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 2:30:00 PM","cpu.usage.average","11.47","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 2:00:00 PM","cpu.usage.average","12.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 1:30:00 PM","cpu.usage.average","13.47","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 1:00:00 PM","cpu.usage.average","12.83","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 12:30:00 PM","cpu.usage.average","12.23","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 12:00:00 PM","cpu.usage.average","12.5","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 11:30:00 AM","cpu.usage.average","11.11","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 11:00:00 AM","cpu.usage.average","11.36","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 10:30:00 AM","cpu.usage.average","11.07","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 10:00:00 AM","cpu.usage.average","11.67","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 9:30:00 AM","cpu.usage.average","11.76","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 9:00:00 AM","cpu.usage.average","11.62","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 8:30:00 AM","cpu.usage.average","11.78","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 8:00:00 AM","cpu.usage.average","11.56","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 7:30:00 AM","cpu.usage.average","10.96","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 7:00:00 AM","cpu.usage.average","12.09","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 6:30:00 AM","cpu.usage.average","11.26","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 6:00:00 AM","cpu.usage.average","11.37","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 5:30:00 AM","cpu.usage.average","10.91","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 5:00:00 AM","cpu.usage.average","11.23","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 4:30:00 AM","cpu.usage.average","11.49","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 4:00:00 AM","cpu.usage.average","11.22","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 3:30:00 AM","cpu.usage.average","11.38","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 3:00:00 AM","cpu.usage.average","11.45","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 2:30:00 AM","cpu.usage.average","12.42","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 2:00:00 AM","cpu.usage.average","12.49","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 1:30:00 AM","cpu.usage.average","11.14","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 1:00:00 AM","cpu.usage.average","11.2","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 12:30:00 AM","cpu.usage.average","17.16","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/15/2013 12:00:00 AM","cpu.usage.average","12.21","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 11:30:00 PM","cpu.usage.average","11.34","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 11:00:00 PM","cpu.usage.average","11.33","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 10:30:00 PM","cpu.usage.average","11.19","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 10:00:00 PM","cpu.usage.average","11.14","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 9:30:00 PM","cpu.usage.average","11.6","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 9:00:00 PM","cpu.usage.average","11.36","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 8:30:00 PM","cpu.usage.average","11.23","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 8:00:00 PM","cpu.usage.average","11.88","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 7:30:00 PM","cpu.usage.average","11.23","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 7:00:00 PM","cpu.usage.average","11.4","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 6:30:00 PM","cpu.usage.average","11.54","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 6:00:00 PM","cpu.usage.average","12.6","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 5:30:00 PM","cpu.usage.average","16.53","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 5:00:00 PM","cpu.usage.average","14.38","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 4:30:00 PM","cpu.usage.average","11.01","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 4:00:00 PM","cpu.usage.average","13.42","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 3:30:00 PM","cpu.usage.average","12.9","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 3:00:00 PM","cpu.usage.average","12.11","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 2:30:00 PM","cpu.usage.average","11.64","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 2:00:00 PM","cpu.usage.average","11.65","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 1:30:00 PM","cpu.usage.average","11.61","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 1:00:00 PM","cpu.usage.average","12.69","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 12:30:00 PM","cpu.usage.average","12.82","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 12:00:00 PM","cpu.usage.average","12.11","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 11:30:00 AM","cpu.usage.average","11.97","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 11:00:00 AM","cpu.usage.average","11.26","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 10:30:00 AM","cpu.usage.average","11.57","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 10:00:00 AM","cpu.usage.average","11.8","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 9:30:00 AM","cpu.usage.average","11.48","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 9:00:00 AM","cpu.usage.average","12.36","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 8:30:00 AM","cpu.usage.average","11.2","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 8:00:00 AM","cpu.usage.average","12.06","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 7:30:00 AM","cpu.usage.average","11.6","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 7:00:00 AM","cpu.usage.average","12.64","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 6:30:00 AM","cpu.usage.average","11.45","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 6:00:00 AM","cpu.usage.average","11.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 5:30:00 AM","cpu.usage.average","11.29","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 5:00:00 AM","cpu.usage.average","12.04","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 4:30:00 AM","cpu.usage.average","11.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 4:00:00 AM","cpu.usage.average","11.38","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 3:30:00 AM","cpu.usage.average","11.64","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 3:00:00 AM","cpu.usage.average","11.64","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 2:30:00 AM","cpu.usage.average","12.43","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 2:00:00 AM","cpu.usage.average","12.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 1:30:00 AM","cpu.usage.average","11.13","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 1:00:00 AM","cpu.usage.average","11.41","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 12:30:00 AM","cpu.usage.average","13.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/14/2013 12:00:00 AM","cpu.usage.average","15.37","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:30:00 PM","cpu.usage.average","11.43","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:00:00 PM","cpu.usage.average","11.31","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:30:00 PM","cpu.usage.average","10.99","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:00:00 PM","cpu.usage.average","11.2","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:30:00 PM","cpu.usage.average","12.25","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:00:00 PM","cpu.usage.average","13.09","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:30:00 PM","cpu.usage.average","12.1","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:00:00 PM","cpu.usage.average","12.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:30:00 PM","cpu.usage.average","11.3","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:00:00 PM","cpu.usage.average","12.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:30:00 PM","cpu.usage.average","11.09","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:00:00 PM","cpu.usage.average","13.29","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 5:30:00 PM","cpu.usage.average","16.23","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 5:00:00 PM","cpu.usage.average","13.74","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 4:30:00 PM","cpu.usage.average","11.46","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 4:00:00 PM","cpu.usage.average","12.6","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 3:30:00 PM","cpu.usage.average","13.3","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 3:00:00 PM","cpu.usage.average","12.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 2:30:00 PM","cpu.usage.average","11.58","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 2:00:00 PM","cpu.usage.average","12.11","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 1:30:00 PM","cpu.usage.average","11.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 1:00:00 PM","cpu.usage.average","11.59","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 12:30:00 PM","cpu.usage.average","11.61","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 12:00:00 PM","cpu.usage.average","11.36","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:30:00 AM","cpu.usage.average","11.39","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:00:00 AM","cpu.usage.average","11.31","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:30:00 AM","cpu.usage.average","11.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:00:00 AM","cpu.usage.average","11.75","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:30:00 AM","cpu.usage.average","11.41","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:00:00 AM","cpu.usage.average","12.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:30:00 AM","cpu.usage.average","11.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:00:00 AM","cpu.usage.average","11.03","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:30:00 AM","cpu.usage.average","10.99","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:00:00 AM","cpu.usage.average","11.59","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:30:00 AM","cpu.usage.average","10.68","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:00:00 AM","cpu.usage.average","10.85","%"
